Start,End,Sleep Quality,Regularity,Heart rate (bpm),Steps,Alarm mode,Air Pressure (Pa),City,Movements per hour,Time in bed (seconds),Time asleep (seconds),Time before sleep (seconds),Window start,Window stop,Did snore,Snore time,Weather temperature (°C),Weather type
2020-07-08 00:20:51,2020-07-08 09:59:53,93%,91%,0,91,No alarm,101.5,,77.0,34741.3,29298.5,2200.3,,,FALSE,0.0,0.0,No weather
2020-07-09 00:47:13,2020-07-09 08:25:17,79%,85%,0,57,No alarm,101.3,,76.0,27483.5,24002.3,549.7,,,FALSE,0.0,0.0,No weather
2020-07-10 00:05:04,2020-07-10 09:47:42,94%,85%,0,97,No alarm,101.3,,68.0,34958.5,29132.1,1981.0,,,FALSE,0.0,0.0,No weather
2020-07-11 01:05:30,2020-07-11 10:19:58,93%,84%,0,24,No alarm,102.1,,78.2,33268.3,28499.8,665.4,,,FALSE,0.0,0.0,No weather
2020-07-12 00:52:30,2020-07-12 11:31:57,94%,86%,0,1817,No alarm,102.7,,66.1,38366.2,31460.3,2174.1,,,FALSE,0.0,0.0,No weather
2020-07-13 00:19:04,2020-07-13 09:15:38,84%,84%,0,10782,No alarm,102.4,,140.9,32193.6,28437.7,643.9,,,FALSE,0.0,0.0,No weather
2020-07-14 00:27:51,2020-07-14 08:22:07,83%,85%,0,66,No alarm,101.6,,66.0,28456.6,24946.9,569.1,,,FALSE,0.0,0.0,No weather
2020-07-15 00:13:41,2020-07-15 09:16:52,89%,86%,0,2595,No alarm,101.4,,102.7,32591.1,29006.1,1412.3,,,FALSE,0.0,0.0,No weather
2020-07-16 00:53:01,2020-07-16 09:13:13,87%,92%,0,33,No alarm,101.5,,72.0,30012.1,25610.3,1500.6,,,FALSE,0.0,0.0,No weather
2020-07-17 00:16:15,2020-07-17 09:09:31,92%,93%,0,329,No alarm,101.9,,74.1,31996.2,29116.6,1493.2,,,FALSE,0.0,0.0,No weather
2020-07-18 00:51:00,2020-07-18 09:28:22,89%,94%,0,60,No alarm,101.7,,74.4,31041.3,25350.4,2483.3,,,FALSE,0.0,0.0,No weather
2020-07-19 02:08:59,2020-07-19 08:43:09,72%,90%,0,504,No alarm,101.3,,36.5,23650.2,19866.2,473.0,,,FALSE,0.0,0.0,No weather
2020-07-19 22:54:05,2020-07-20 10:03:25,96%,79%,0,384,No alarm,101.7,,52.7,40160.4,31459.0,803.2,,,FALSE,0.0,0.0,No weather
2020-07-21 01:28:28,2020-07-21 10:14:54,94%,74%,0,228,No alarm,102.0,,52.0,31586.3,24637.3,631.7,,,FALSE,0.0,0.0,No weather
2020-07-22 00:55:28,2020-07-22 10:47:24,94%,77%,0,13905,No alarm,101.9,,67.2,35516.7,33148.9,710.3,,,FALSE,0.0,0.0,No weather
2020-07-23 02:43:51,2020-07-23 09:30:41,71%,81%,0,1001,No alarm,101.1,,67.7,24409.9,22538.5,488.2,,,FALSE,0.0,0.0,No weather
2020-07-24 00:28:55,2020-07-24 08:04:31,79%,78%,0,1192,No alarm,101.0,,66.1,27336.4,21686.8,1366.8,,,FALSE,0.0,0.0,No weather
2020-07-24 23:50:47,2020-07-25 08:32:37,91%,78%,0,8780,No alarm,98.1,,63.6,31309.7,25778.3,1043.7,,,FALSE,0.0,0.0,No weather
2020-07-26 00:21:45,2020-07-26 10:54:36,92%,79%,0,10836,No alarm,100.0,,79.7,37971.3,34807.1,759.4,,,FALSE,0.0,0.0,No weather
2020-07-27 00:23:30,2020-07-27 10:20:17,90%,87%,0,56,No alarm,100.6,,94.1,35806.3,30435.4,2029.0,,,FALSE,0.0,0.0,No weather
2020-07-28 00:51:30,2020-07-28 08:24:46,75%,84%,0,62,No alarm,100.1,,99.7,27195.8,18855.7,4079.4,,,FALSE,0.0,0.0,No weather
2020-07-29 00:22:46,2020-07-29 09:45:46,92%,67%,0,0,No alarm,101.3,,78.9,33780.2,30064.4,2139.4,,,FALSE,0.0,0.0,No weather
2020-07-30 00:25:12,2020-07-30 09:49:06,92%,88%,0,681,No alarm,101.4,,82.2,33834.8,28759.5,3045.1,,,FALSE,0.0,0.0,No weather
2020-07-31 00:05:23,2020-07-31 10:15:20,93%,93%,0,28,No alarm,101.0,,71.6,36596.9,33181.2,975.9,,,FALSE,0.0,0.0,No weather
2020-08-01 00:53:31,2020-08-01 10:58:46,94%,93%,0,3474,No alarm,100.7,,67.2,36315.4,34257.6,2057.9,,,FALSE,0.0,0.0,No weather
2020-08-02 00:55:21,2020-08-02 10:00:40,89%,91%,0,2303,No alarm,101.1,,99.7,32718.7,29010.6,1854.1,,,FALSE,0.0,0.0,No weather
2020-08-03 00:12:43,2020-08-03 10:06:46,90%,91%,0,7488,No alarm,101.1,,96.1,35642.1,31840.3,712.8,,,FALSE,0.0,0.0,No weather
2020-08-04 00:22:21,2020-08-04 09:35:39,95%,93%,0,55,No alarm,101.3,,58.7,33198.6,29104.1,2213.2,,,FALSE,0.0,0.0,No weather
2020-08-05 00:56:39,2020-08-05 09:42:35,82%,94%,0,3836,No alarm,100.4,,134.8,31555.8,28610.6,631.1,,,FALSE,0.0,0.0,No weather
2020-08-06 01:00:59,2020-08-06 08:25:44,77%,92%,0,1265,No alarm,100.8,,68.9,26685.1,24016.6,533.7,,,FALSE,0.0,0.0,No weather
2020-08-07 00:55:53,2020-08-07 09:27:59,86%,91%,0,407,No alarm,101.7,,93.5,30725.3,26833.4,2048.4,,,FALSE,0.0,0.0,No weather
2020-08-08 00:18:21,2020-08-08 10:34:15,92%,88%,0,45,No alarm,101.9,,79.8,36954.0,30548.6,862.3,,,FALSE,0.0,0.0,No weather
2020-08-09 00:25:59,2020-08-09 10:35:50,95%,92%,0,1001,No alarm,102.3,,63.5,36591.4,31468.6,1951.5,,,FALSE,0.0,0.0,No weather
2020-08-10 00:38:05,2020-08-10 09:34:06,81%,91%,0,83,No alarm,101.9,,152.6,32160.6,26478.9,5681.7,,,FALSE,0.0,0.0,No weather
2020-08-11 00:03:27,2020-08-11 09:26:28,96%,94%,0,2850,No alarm,101.7,,58.6,33781.6,31191.7,675.6,,,FALSE,0.0,0.0,No weather
2020-08-12 00:29:44,2020-08-12 09:24:57,88%,93%,0,4473,No alarm,101.5,,102.0,32112.4,28473.0,1498.6,,,FALSE,0.0,0.0,No weather
2020-08-12 23:28:34,2020-08-13 08:35:34,92%,68%,0,0,No alarm,101.6,,84.5,32820.5,31070.1,1750.4,,,FALSE,0.0,0.0,No weather
2020-08-13 23:47:35,2020-08-14 09:29:12,93%,90%,0,251,No alarm,101.5,,78.6,34897.4,30942.3,3955.0,,,FALSE,0.0,0.0,No weather
2020-08-16 01:12:30,2020-08-16 09:48:31,90%,50%,0,0,No alarm,101.5,,69.6,30960.7,27348.6,3612.1,,,FALSE,0.0,0.0,No weather
2020-08-16 23:32:03,2020-08-17 09:04:22,92%,83%,0,133,No alarm,100.9,,84.1,34339.3,30218.6,4120.7,,,FALSE,0.0,0.0,No weather
2020-08-18 00:00:34,2020-08-18 09:00:10,90%,88%,0,3436,No alarm,100.6,,98.1,32376.2,29030.7,1618.8,,,FALSE,0.0,0.0,No weather
2020-08-18 23:47:07,2020-08-19 08:54:02,95%,91%,0,2451,No alarm,100.3,,64.5,32814.5,29204.9,765.7,,,FALSE,0.0,0.0,No weather
2020-08-20 00:10:46,2020-08-20 09:42:46,83%,72%,0,0,No alarm,99.1,,138.5,34320.4,30201.9,1830.4,,,FALSE,0.0,0.0,No weather
2020-08-21 00:01:56,2020-08-21 09:15:56,96%,68%,0,1068,No alarm,99.4,,58.4,33239.7,29029.3,2216.0,,,FALSE,0.0,0.0,No weather
2020-08-22 00:18:02,2020-08-22 09:23:27,98%,94%,0,1957,No alarm,100.0,,46.6,32725.8,28907.8,2181.7,,,FALSE,0.0,0.0,No weather
2020-08-23 00:28:18,2020-08-23 09:37:57,93%,96%,0,4773,No alarm,100.6,,76.1,32978.1,30559.7,659.6,,,FALSE,0.0,0.0,No weather
2020-08-24 00:55:49,2020-08-24 08:29:39,85%,93%,0,3714,No alarm,101.3,,23.2,27230.0,22691.6,2087.6,,,FALSE,0.0,0.0,No weather
2020-08-24 23:41:59,2020-08-25 09:04:25,91%,89%,0,3730,No alarm,100.6,,89.0,33745.1,27221.0,674.9,,,FALSE,0.0,0.0,No weather
2020-08-26 00:27:25,2020-08-26 10:07:34,92%,86%,0,1066,No alarm,99.0,,80.3,34809.7,27963.8,1276.4,,,FALSE,0.0,0.0,No weather
2020-08-27 00:31:36,2020-08-27 07:51:46,72%,83%,0,3229,No alarm,101.2,,104.7,26409.8,22008.1,4401.6,,,FALSE,0.0,0.0,No weather
2020-08-28 00:25:06,2020-08-28 09:08:50,96%,85%,0,85,No alarm,99.8,,38.7,31424.4,26396.5,1990.2,,,FALSE,0.0,0.0,No weather
2020-08-29 00:56:06,2020-08-29 10:47:25,79%,84%,0,1250,No alarm,100.2,,163.8,35478.2,30038.2,709.6,,,FALSE,0.0,0.0,No weather
2020-08-30 00:12:05,2020-08-30 10:39:17,94%,88%,0,10527,No alarm,101.1,,68.4,37632.7,33994.9,1756.2,,,FALSE,0.0,0.0,No weather
2020-08-31 00:25:23,2020-08-31 10:17:47,98%,90%,0,6108,No alarm,101.7,,43.7,35543.5,31396.7,2014.1,,,FALSE,0.0,0.0,No weather
2020-09-01 00:16:01,2020-09-01 09:29:03,87%,93%,0,1722,No alarm,101.7,,113.3,33182.3,28536.8,1548.5,,,FALSE,0.0,0.0,No weather
2020-09-02 00:47:56,2020-09-02 09:34:42,93%,94%,0,2329,No alarm,101.5,,59.1,31605.7,25811.3,2212.4,,,FALSE,0.0,0.0,No weather
2020-09-03 01:11:58,2020-09-03 09:32:56,86%,94%,0,659,No alarm,100.3,,80.9,30057.1,27251.7,2805.3,,,FALSE,0.0,0.0,No weather
2020-09-04 00:07:16,2020-09-04 09:29:00,91%,94%,0,434,No alarm,101.1,,85.6,33703.9,30445.9,1797.5,,,FALSE,0.0,0.0,No weather
2020-09-05 00:59:11,2020-09-05 08:25:00,0%,67%,0,0,No alarm,101.5,,0.0,0.0,23628.1,1426.6,,,TRUE,0.0,0.0,No weather
2020-09-05 23:43:29,2020-09-06 10:33:01,81%,82%,0,1145,No alarm,101.8,,152.9,38971.5,34035.1,2468.2,,,FALSE,0.0,0.0,No weather
2020-09-07 00:13:42,2020-09-07 09:07:45,94%,80%,0,2318,No alarm,102.2,,66.6,32043.0,26809.3,2670.2,,,FALSE,0.0,0.0,No weather
2020-09-08 00:01:45,2020-09-08 10:18:56,93%,81%,0,19393,No alarm,101.9,,77.4,37031.4,33575.1,1481.3,,,FALSE,0.0,0.0,No weather
2020-09-09 00:02:25,2020-09-09 10:51:01,93%,89%,0,4541,No alarm,101.8,,79.4,38916.6,35673.6,3243.1,,,FALSE,0.0,0.0,No weather
2020-09-12 01:43:30,2020-09-12 08:40:49,76%,68%,0,27,No alarm,100.8,,46.5,25038.9,21700.4,500.8,,,FALSE,0.0,0.0,No weather
2020-09-14 00:11:12,2020-09-14 08:08:20,78%,83%,0,4639,No alarm,101.8,,105.5,28628.0,23474.9,572.6,,,FALSE,0.0,0.0,No weather
2020-09-15 01:12:51,2020-09-15 09:04:27,88%,83%,0,1255,No alarm,101.5,,26.9,28295.8,25089.0,1980.7,,,FALSE,0.0,0.0,No weather
2020-09-16 02:09:51,2020-09-16 08:55:31,78%,87%,0,2713,No alarm,101.7,,9.9,24340.4,18742.1,1947.2,,,FALSE,0.0,0.0,No weather
2020-09-17 01:20:34,2020-09-17 09:18:16,88%,64%,0,2191,No alarm,102.7,,32.7,28662.0,23885.0,3152.8,,,FALSE,0.0,0.0,No weather
2020-09-17 23:58:00,2020-09-18 08:11:52,90%,87%,0,101,No alarm,102.4,,39.7,29631.4,23902.7,1876.7,,,FALSE,0.0,0.0,No weather
2020-09-19 00:53:05,2020-09-19 10:33:30,97%,81%,0,1874,No alarm,101.9,,49.6,34824.8,31226.2,1276.9,,,FALSE,0.0,0.0,No weather
2020-09-20 00:55:28,2020-09-20 09:54:24,95%,82%,0,950,No alarm,101.6,,63.7,32336.0,25545.5,1509.0,,,FALSE,0.0,0.0,No weather
2020-09-21 02:46:48,2020-09-21 10:35:01,82%,82%,0,424,No alarm,101.3,,68.0,28093.5,24160.4,1498.3,,,FALSE,0.0,0.0,No weather
2020-09-22 02:14:14,2020-09-22 10:22:20,78%,89%,0,378,No alarm,100.6,,118.6,29286.7,26650.9,585.7,,,FALSE,0.0,0.0,No weather
2020-09-23 01:38:10,2020-09-23 10:01:55,98%,88%,0,2242,No alarm,99.5,,0.0,30224.7,29620.2,604.5,,,FALSE,0.0,0.0,No weather
2020-09-24 00:23:14,2020-09-24 10:13:18,91%,91%,0,2277,No alarm,99.1,,86.2,35404.8,32808.5,2596.4,,,FALSE,0.0,0.0,No weather
2020-09-25 00:21:28,2020-09-25 09:06:15,96%,90%,0,1665,No alarm,99.3,,42.5,31487.9,27499.5,629.8,,,FALSE,0.0,0.0,No weather
2020-09-26 01:23:30,2020-09-26 09:15:03,85%,90%,0,980,No alarm,100.8,,47.6,28292.5,21313.7,1886.2,,,FALSE,0.0,0.0,No weather
2020-09-27 00:42:59,2020-09-27 08:46:49,84%,90%,0,3253,No alarm,101.3,,70.6,29029.6,22256.1,2709.4,,,FALSE,0.0,0.0,No weather
2020-09-28 02:54:31,2020-09-28 09:50:41,73%,84%,0,1382,No alarm,100.8,,62.2,24970.3,19726.6,2080.9,,,FALSE,0.0,0.0,No weather
2020-09-29 01:11:44,2020-09-29 10:53:48,99%,80%,0,749,No alarm,101.0,,39.8,34924.0,27939.2,931.3,,,FALSE,0.0,0.0,No weather
2020-09-30 00:25:16,2020-09-30 09:31:36,97%,77%,0,247,No alarm,101.2,,51.5,32780.0,29283.4,2403.9,,,FALSE,0.0,0.0,No weather
2020-10-01 00:24:58,2020-10-01 09:17:43,94%,86%,0,56,No alarm,99.7,,60.3,31964.8,26850.4,1811.3,,,FALSE,0.0,0.0,No weather
2020-10-04 23:38:05,2020-10-05 08:39:09,97%,0%,0,9322,No alarm,98.6,,53.6,32464.0,28784.7,1839.6,,,FALSE,0.0,0.0,No weather
2020-10-05 23:58:57,2020-10-06 09:23:29,95%,91%,0,32,No alarm,99.2,,59.7,33871.5,31500.5,677.4,,,FALSE,0.0,0.0,No weather
2020-10-07 00:08:40,2020-10-07 09:56:36,92%,92%,0,642,No alarm,100.0,,77.5,35275.4,30101.6,705.5,,,FALSE,0.0,0.0,No weather
2020-10-08 00:26:02,2020-10-08 10:14:09,94%,93%,0,71,No alarm,101.0,,67.1,35287.8,29994.6,2705.4,,,FALSE,0.0,0.0,No weather
2020-10-09 01:15:45,2020-10-09 09:15:39,88%,91%,0,89,No alarm,101.6,,38.8,28794.0,24858.8,2399.5,,,FALSE,0.0,0.0,No weather
2020-10-10 00:44:52,2020-10-10 10:22:55,100%,89%,0,37,No alarm,101.6,,29.7,34683.6,28093.8,2427.9,,,FALSE,0.0,0.0,No weather
2020-10-11 01:40:49,2020-10-11 08:08:50,72%,82%,0,8,No alarm,102.1,,29.4,23280.6,18779.7,1784.8,,,FALSE,0.0,0.0,No weather
2020-10-11 23:08:40,2020-10-12 08:42:58,91%,78%,0,5,No alarm,102.5,,86.9,34457.9,31701.3,689.2,,,FALSE,0.0,0.0,No weather
2020-10-12 23:44:22,2020-10-13 08:14:57,92%,80%,0,42,No alarm,100.9,,49.7,30634.8,27060.8,1123.3,,,FALSE,0.0,0.0,No weather
2020-10-14 00:18:22,2020-10-14 08:08:58,82%,87%,0,24,No alarm,101.9,,67.6,28235.9,24000.5,564.7,,,FALSE,0.0,0.0,No weather
2020-10-15 00:51:51,2020-10-15 08:15:34,82%,93%,0,76,No alarm,102.6,,32.7,26623.0,20677.2,2041.1,,,FALSE,0.0,0.0,No weather
2020-10-16 00:22:50,2020-10-16 08:49:47,93%,93%,0,16,No alarm,102.7,,39.6,30416.5,26158.1,608.3,,,FALSE,0.0,0.0,No weather
2020-10-18 23:14:47,2020-10-19 07:24:35,96%,79%,0,1823,No alarm,102.0,,0.0,29387.8,28408.2,979.6,,,FALSE,0.0,0.0,No weather
2020-10-19 23:11:30,2020-10-20 09:28:54,94%,82%,0,3,No alarm,100.5,,64.4,37043.5,32104.4,1728.7,,,FALSE,0.0,0.0,No weather
2020-10-20 23:47:12,2020-10-21 08:56:50,93%,86%,0,16,No alarm,99.8,,73.1,32978.3,28801.1,2088.6,,,FALSE,0.0,0.0,No weather
2020-10-21 23:59:19,2020-10-22 09:04:18,94%,90%,0,34,No alarm,99.8,,68.6,32699.0,28884.1,1852.9,,,FALSE,0.0,0.0,No weather
2020-10-22 23:33:17,2020-10-23 07:31:06,86%,90%,0,6272,No alarm,100.8,,50.6,28669.0,25133.2,1529.0,,,FALSE,0.0,0.0,No weather
2020-10-24 00:05:21,2020-10-24 10:45:38,100%,83%,0,21,No alarm,100.6,,0.0,38416.3,37647.9,768.3,,,FALSE,0.0,0.0,No weather
2020-10-25 00:19:35,2020-10-25 09:46:24,95%,83%,0,17,No alarm,99.1,,64.2,37609.0,31090.1,4638.4,,,FALSE,0.0,0.0,No weather
2020-10-25 23:38:27,2020-10-26 09:46:05,90%,85%,0,5720,No alarm,99.2,,89.1,36457.6,33905.5,2552.0,,,FALSE,0.0,0.0,No weather
2020-10-27 00:04:49,2020-10-27 09:38:09,95%,94%,0,37,No alarm,99.6,,63.9,34400.8,28782.0,1949.4,,,FALSE,0.0,0.0,No weather
2020-10-28 00:11:08,2020-10-28 09:33:40,97%,94%,0,43,No alarm,99.4,,51.4,33751.5,26776.2,3937.7,,,FALSE,0.0,0.0,No weather
2020-10-29 00:04:20,2020-10-29 10:24:52,79%,95%,0,55,No alarm,100.2,,154.4,37232.4,34129.7,1365.2,,,FALSE,0.0,0.0,No weather
2020-10-30 00:12:01,2020-10-30 10:01:53,96%,95%,0,113,No alarm,100.5,,57.0,35392.4,30555.4,2831.4,,,FALSE,0.0,0.0,No weather
2020-10-31 00:39:27,2020-10-31 10:46:22,94%,93%,0,56,No alarm,101.6,,67.0,36414.9,31559.6,2791.8,,,FALSE,0.0,0.0,No weather
2020-11-01 00:31:32,2020-11-01 10:04:21,94%,93%,0,72,No alarm,100.5,,66.7,34368.8,30244.5,1374.8,,,FALSE,0.0,0.0,No weather
2020-11-02 00:10:00,2020-11-02 09:34:56,94%,92%,0,18,No alarm,98.7,,68.0,33895.8,31523.1,677.9,,,FALSE,0.0,0.0,No weather
2020-11-02 23:58:12,2020-11-03 08:59:32,95%,93%,0,15,No alarm,101.0,,63.9,32480.4,29232.3,3248.0,,,FALSE,0.0,0.0,No weather
2020-11-04 00:24:25,2020-11-04 08:50:28,85%,94%,0,1604,No alarm,102.4,,85.4,30363.3,27529.4,1012.1,,,FALSE,0.0,0.0,No weather
2020-11-04 23:43:07,2020-11-05 08:51:58,95%,94%,0,40,No alarm,103.7,,62.5,32930.7,27991.1,3293.1,,,FALSE,0.0,0.0,No weather
2020-11-05 23:40:42,2020-11-06 10:09:23,94%,93%,0,51,No alarm,103.4,,68.2,37720.9,31559.8,2640.5,,,FALSE,0.0,0.0,No weather
2020-11-07 00:04:02,2020-11-07 10:51:55,98%,91%,0,1216,No alarm,102.3,,46.0,38873.3,35763.5,3109.9,,,FALSE,0.0,0.0,No weather
2020-11-08 00:33:33,2020-11-08 10:22:53,88%,91%,0,3230,No alarm,102.0,,98.1,35360.0,32884.8,707.2,,,FALSE,0.0,0.0,No weather
2020-11-08 23:47:20,2020-11-09 09:12:35,97%,89%,0,2596,No alarm,101.8,,50.3,33914.2,29392.3,1808.8,,,FALSE,0.0,0.0,No weather
2020-11-10 00:09:37,2020-11-10 09:08:37,87%,91%,0,0,No alarm,102.0,,107.6,32340.1,29106.1,646.8,,,FALSE,0.0,0.0,No weather
2020-11-11 00:40:11,2020-11-11 09:13:39,88%,92%,0,35,No alarm,102.1,,77.9,30807.4,25364.8,5442.6,,,FALSE,0.0,0.0,No weather
2020-11-12 00:27:46,2020-11-12 08:52:52,95%,96%,0,52,No alarm,100.3,,28.2,30305.2,25557.3,1515.3,,,FALSE,0.0,0.0,No weather
2020-11-12 23:46:34,2020-11-13 08:24:44,89%,94%,0,38,No alarm,100.9,,74.0,31090.2,28084.8,621.8,,,FALSE,0.0,0.0,No weather
2020-11-14 00:39:49,2020-11-14 10:13:25,93%,88%,0,36,No alarm,101.0,,71.2,34415.1,31661.9,2753.2,,,FALSE,0.0,0.0,No weather
2020-11-14 23:58:45,2020-11-15 08:46:47,95%,83%,0,41,No alarm,99.6,,48.7,31682.4,27352.4,3168.2,,,FALSE,0.0,0.0,No weather
2020-11-15 23:44:39,2020-11-16 09:08:18,96%,85%,0,16,No alarm,99.3,,56.3,33818.1,29421.7,4396.4,,,FALSE,0.0,0.0,No weather
2020-11-17 00:16:53,2020-11-17 09:09:32,93%,91%,0,25,No alarm,101.0,,65.8,31958.3,27803.7,1597.9,,,FALSE,0.0,0.0,No weather
2020-11-18 23:49:40,2020-11-19 08:47:03,87%,94%,0,1553,No alarm,100.8,,101.8,32243.2,29448.7,644.9,,,FALSE,0.0,0.0,No weather
2020-11-19 23:25:43,2020-11-20 08:50:35,99%,95%,0,2033,No alarm,103.3,,41.3,33892.5,27904.8,2824.4,,,FALSE,0.0,0.0,No weather
2020-11-21 00:51:53,2020-11-21 08:05:47,78%,89%,0,1270,No alarm,102.0,,47.9,26034.2,23083.6,520.7,,,FALSE,0.0,0.0,No weather
2020-11-21 23:34:36,2020-11-22 10:34:15,93%,82%,0,52,No alarm,102.0,,74.3,39578.5,36544.2,791.6,,,FALSE,0.0,0.0,No weather
2020-11-22 22:38:59,2020-11-23 08:16:11,90%,75%,0,12059,No alarm,102.4,,86.1,34631.3,28166.8,3578.6,,,FALSE,0.0,0.0,No weather
2020-11-24 00:00:46,2020-11-24 09:10:12,95%,74%,0,31,No alarm,101.7,,63.4,32965.7,29009.8,1098.9,,,FALSE,0.0,0.0,No weather
2020-11-25 00:03:13,2020-11-25 10:29:14,86%,81%,0,33,No alarm,100.7,,109.9,37561.4,34806.9,751.2,,,FALSE,0.0,0.0,No weather
2020-11-25 23:56:37,2020-11-26 09:21:34,88%,87%,0,27,No alarm,101.8,,101.9,33897.2,30168.5,1581.9,,,FALSE,0.0,0.0,No weather
2020-11-27 00:32:18,2020-11-27 08:33:50,85%,89%,0,30,No alarm,102.1,,58.4,28892.6,23595.6,4141.3,,,FALSE,0.0,0.0,No weather
2020-11-28 00:42:26,2020-11-28 10:37:17,91%,87%,0,1229,No alarm,101.8,,83.0,35691.0,31765.0,3926.0,,,FALSE,0.0,0.0,No weather
2020-11-29 00:27:33,2020-11-29 09:22:19,96%,86%,0,49,No alarm,102.4,,50.7,32086.5,27380.5,2673.9,,,FALSE,0.0,0.0,No weather
2020-11-30 01:24:23,2020-11-30 11:12:45,97%,82%,0,11,No alarm,102.4,,52.9,35302.3,29065.6,1647.4,,,FALSE,0.0,0.0,No weather
2020-12-01 01:02:40,2020-12-01 09:14:04,90%,82%,0,58,No alarm,102.2,,40.0,29484.6,24570.5,1179.4,,,FALSE,0.0,0.0,No weather
2020-12-04 00:09:58,2020-12-04 07:25:30,72%,78%,0,46,No alarm,97.4,,95.1,26131.8,18292.3,4355.3,,,FALSE,0.0,0.0,No weather
2020-12-05 00:29:07,2020-12-05 09:41:40,97%,78%,0,286,No alarm,98.4,,52.2,33152.5,29505.7,1657.6,,,FALSE,0.0,0.0,No weather
2020-12-06 00:40:14,2020-12-06 10:37:52,93%,85%,0,619,No alarm,99.6,,70.0,35857.9,31794.0,717.2,,,FALSE,0.0,0.0,No weather
2020-12-07 00:11:00,2020-12-07 08:09:08,87%,81%,0,248,No alarm,99.7,,47.1,28688.5,24193.9,1912.6,,,FALSE,0.0,0.0,No weather
2020-12-08 00:00:32,2020-12-08 09:16:08,96%,85%,0,70,No alarm,99.4,,56.8,33335.4,28446.2,1333.4,,,FALSE,0.0,0.0,No weather
2020-12-09 00:07:21,2020-12-09 08:49:43,92%,87%,0,31,No alarm,99.9,,61.9,31342.4,26745.5,1567.1,,,FALSE,0.0,0.0,No weather
2020-12-09 23:14:20,2020-12-10 05:00:27,61%,82%,0,1913,No alarm,99.6,,59.0,20766.3,15574.7,2561.2,,,FALSE,0.0,0.0,No weather
2020-12-10 23:03:06,2020-12-11 08:44:18,99%,75%,0,91,No alarm,98.6,,41.6,34872.1,28246.4,2324.8,,,FALSE,0.0,0.0,No weather
2020-12-12 00:09:20,2020-12-12 09:39:21,95%,70%,0,228,No alarm,98.5,,62.6,34201.1,31807.0,684.0,,,FALSE,0.0,0.0,No weather
2020-12-13 00:12:29,2020-12-13 10:20:31,96%,81%,0,88,No alarm,100.1,,54.9,36482.0,31009.7,729.6,,,FALSE,0.0,0.0,No weather
2020-12-14 00:00:09,2020-12-14 07:36:31,82%,84%,0,167,No alarm,98.8,,53.3,27382.1,22362.0,2190.6,,,FALSE,0.0,0.0,No weather
2020-12-15 00:09:07,2020-12-15 08:52:59,93%,86%,0,189,No alarm,99.4,,58.1,31432.0,28707.9,1885.9,,,FALSE,0.0,0.0,No weather
2020-12-16 23:50:49,2020-12-17 08:05:18,87%,89%,0,129,No alarm,100.2,,62.6,29669.1,26207.7,1582.4,,,FALSE,0.0,0.0,No weather
2020-12-17 23:32:03,2020-12-18 10:13:08,92%,85%,0,193,No alarm,100.5,,74.3,38465.1,33336.4,2307.9,,,FALSE,0.0,0.0,No weather
2020-12-19 00:42:35,2020-12-19 10:24:38,97%,84%,0,55,No alarm,99.6,,49.5,34923.8,26309.3,1164.1,,,FALSE,0.0,0.0,No weather
2020-12-20 00:25:41,2020-12-20 10:02:16,93%,88%,0,187,No alarm,100.0,,68.8,34595.1,29982.4,691.9,,,FALSE,0.0,0.0,No weather
2020-12-21 00:30:11,2020-12-21 08:23:30,82%,90%,0,38,No alarm,100.7,,69.8,28398.9,24328.4,1136.0,,,FALSE,0.0,0.0,No weather
2020-12-22 00:30:07,2020-12-22 08:30:02,83%,93%,0,135,No alarm,99.6,,67.9,28794.4,26970.8,575.9,,,FALSE,0.0,0.0,No weather
2020-12-23 00:12:09,2020-12-23 08:22:25,90%,94%,0,341,No alarm,100.5,,38.4,29416.3,23925.2,1176.7,,,FALSE,0.0,0.0,No weather
2020-12-24 01:41:55,2020-12-24 09:56:06,94%,90%,0,1344,No alarm,101.0,,21.6,29651.0,22534.8,2569.8,,,FALSE,0.0,0.0,No weather
2020-12-25 02:08:35,2020-12-25 09:21:17,84%,87%,0,159,No alarm,102.7,,7.8,25962.2,22500.6,1557.7,,,FALSE,0.0,0.0,No weather
2020-12-26 01:58:43,2020-12-26 12:19:54,100%,80%,0,631,No alarm,101.8,,34.5,37271.4,31308.0,745.4,,,FALSE,0.0,0.0,No weather
2020-12-27 02:23:48,2020-12-27 10:36:15,93%,82%,0,62,No alarm,97.2,,22.2,29546.5,23243.3,1083.4,,,FALSE,0.0,0.0,No weather
2020-12-28 00:21:59,2020-12-28 11:09:15,94%,78%,0,2083,No alarm,96.6,,64.7,38836.1,32622.4,776.7,,,FALSE,0.0,0.0,No weather
2020-12-29 00:54:31,2020-12-29 07:34:27,75%,75%,0,92,No alarm,97.8,,29.6,23996.5,19117.2,1759.7,,,FALSE,0.0,0.0,No weather
2020-12-30 03:02:24,2020-12-30 10:16:33,81%,68%,0,69,No alarm,99.5,,29.5,26049.4,21447.4,521.0,,,FALSE,0.0,0.0,No weather
2021-01-01 03:07:17,2021-01-01 10:44:24,86%,78%,0,156,No alarm,100.5,,26.6,27426.9,20570.2,1188.5,,,FALSE,0.0,0.0,No weather
2021-01-02 03:02:56,2021-01-02 11:08:11,90%,96%,0,48,No alarm,101.1,,32.7,29115.5,25136.4,1746.9,,,FALSE,0.0,0.0,No weather
